event,date,fighter,significant_strikes_landed_per_minute,significant_striking_accuracy,significant_strikes_absorbed_per_minute,significant_strike_defence,average_takedowns_landed_per_15_minutes,takedown_accuracy,takedown_defense,average_submissions_attempted_per_15_minutes
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Ketlen Vieira,3.03932196708387,41.2520064205457,3.92037055287277,51.9565217391304,1.50783482802799,44.7368421052632,92.8571428571429,0.620873164482113
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Lerone Murphy,3.6529242569511,50.0,2.40172579098754,56.282722513089,1.29434324065197,46.1538461538462,46.875,0.862895493767977
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Makhmud Muradov,4.20519316022799,43.8573315719947,2.55858138062065,61.0789980732177,3.03989867004433,66.6666666666667,77.7777777777778,0.189993666877771
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Marc Diakiese,2.69299820466786,40.394973070018,2.73488928785159,53.1282051282051,3.3213644524237,44.5783132530121,68.75,0.0
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Marcin Tybura,3.5470710491879,48.4237074401009,3.34847201909014,55.5759803921569,1.38557462858902,33.8983050847458,79.4117647058823,0.0692787314294512
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Mick Parkin,6.33333333333333,60.8974358974359,2.4,73.3333333333333,0.0,,100.0,0.0
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Molly McCann,5.67807351077313,49.925705794948,4.900718208703,63.7726420986883,1.64765525982256,35.1351351351351,43.3333333333333,0.506970849176172
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Nathaniel Wood,6.24272409778813,49.2085340674467,4.34807916181607,57.6530612244898,1.70256111757858,54.1666666666667,76.0,0.523864959254948
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Pannie Kianzad,4.86698990957935,49.1269841269841,3.75049141659022,53.554040895813,0.353819944961342,30.0,71.4285714285714,0.117939981653781
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Paul Craig,2.57473096851335,46.4080459770115,2.84575528098844,46.6367713004484,1.91311279394181,23.1884057971014,42.8571428571429,1.67397369469908
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Shauna Bannon,3.6,37.5,3.73333333333333,37.7777777777778,0.0,0.0,33.3333333333333,0.0
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Tom Aspinall,7.65432098765432,66.3101604278075,2.90123456790123,65.1851851851852,3.7037037037037,100.0,100.0,1.85185185185185
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Yanal Ashmouz,3.07692307692308,42.3728813559322,5.35384615384615,59.1549295774648,0.923076923076923,50.0,50.0,0.0
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Ailin Perez,3.05220883534137,55.072463768116,1.08433734939759,60.8695652173913,6.62650602409639,61.1111111111111,75.0,0.0
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Albert Duraev,3.15577889447236,40.2564102564103,3.19597989949749,59.5419847328244,1.80904522613065,26.0869565217391,66.6666666666667,0.301507537688442
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Alexander Munoz,3.57777777777778,37.9716981132075,5.13333333333333,55.4054054054054,2.66666666666667,33.3333333333333,100.0,0.0
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Ashlee Evans-Smith,4.03254972875226,34.0718105423988,4.59312839059675,53.8601271571299,0.949367088607595,22.5806451612903,50.0,0.0
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Austin Lingo,3.85931100939533,37.6586741889986,4.8566610455312,57.4144486692015,0.433630450493857,66.6666666666667,75.5555555555556,0.0
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Azat Maksum,3.06666666666667,24.3386243386243,5.4,61.9718309859155,2.0,18.1818181818182,,0.0
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Bassil Hafez,2.13333333333333,25.8064516129032,5.53333333333333,39.4160583941606,3.0,15.0,50.0,0.0
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Carl Deaton,1.52508361204013,31.6666666666667,1.84615384615385,61.3445378151261,0.0,0.0,50.0,0.0
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Chelsea Chandler,3.11688311688312,45.8015267175573,3.06493506493506,42.7184466019417,0.779220779220779,33.3333333333333,33.3333333333333,0.0
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Evan Elder,4.74979491386382,48.6146095717884,4.99589827727646,57.7083333333333,0.7383100902379,22.2222222222222,28.5714285714286,0.36915504511895
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Francisco Prado,3.45851528384279,50.0,3.82532751091703,46.7153284671533,0.0,0.0,25.0,0.786026200873363
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Genaro Valdez,3.69924812030075,28.4722222222222,6.70676691729323,48.2598607888631,0.0,0.0,36.3636363636364,0.0
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Holly Holm,3.20644216691069,40.9067753438614,2.79116198589112,56.203007518797,0.898442699321177,30.6122448979592,78.7878787878788,0.0598961799547451
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Istela Nunes,5.02436863092601,45.7627118644068,4.83828090385468,60.0,0.0,,50.0,0.0
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Jack Della Maddalena,7.30867346938776,55.3623188405797,3.06122448979592,72.318339100346,0.573979591836735,50.0,82.6086956521739,0.573979591836735
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,JunYong Park,4.94153023722018,51.3007284079084,3.65853658536585,53.8558786346397,2.1049114600735,50.0,69.7674418604651,1.20280654861343
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Mayra Bueno Silva,4.17525773195876,55.0156739811912,4.746233148295,57.2347266881029,0.356859635210151,50.0,67.6470588235294,1.4274385408406
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Melquizael Costa,5.10726643598616,45.5555555555556,2.53287197231834,64.5348837209302,1.86851211072664,37.5,42.8571428571429,0.622837370242215
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Melsik Baghdasaryan,4.7644376899696,59.5441595441596,2.80395136778116,60.0649350649351,0.0,,71.4285714285714,0.0
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Nazim Sadykhov,4.29850746268657,48.9795918367347,4.53731343283582,51.2820512820513,0.895522388059702,100.0,72.7272727272727,0.895522388059702
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Norma Dumont,3.40880326255098,49.938195302843,1.9912811137674,66.993006993007,1.39220925326958,64.7058823529412,72.0,0.0
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Ottman Azaitar,5.73466476462197,51.5384615384615,4.96433666191155,48.2142857142857,0.0,,100.0,0.0
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Terrance McKinney,3.80877742946708,47.6470588235294,3.24451410658307,41.5254237288136,3.52664576802508,45.4545454545455,83.3333333333333,1.41065830721003
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Tucker Lutz,3.40694006309148,45.1127819548872,3.50157728706625,42.3676012461059,1.98738170347003,38.8888888888889,60.0,0.0
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Tyson Nam,3.86925795053004,33.679354094579,4.96908127208481,65.4377880184332,0.0,0.0,87.5,0.0
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Viktoriia Dudakova,5.29411764705882,27.2727272727273,3.52941176470588,66.6666666666667,26.4705882352941,100.0,,0.0
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Alexander Volkanovski,6.24818727988399,56.9916855631141,3.36026517505697,58.8950836289914,1.86451211932878,37.9746835443038,69.2307692307692,0.186451211932878
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Alexandre Pantoja,4.41004471964224,48.0870217554389,3.81148950808394,51.6157205240175,1.75438596491228,44.7368421052632,66.6666666666667,1.03199174406605
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Alonzo Menifield,3.78587196467991,58.6324786324786,3.20088300220751,52.4590163934426,0.662251655629139,36.3636363636364,77.5,0.33112582781457
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Bo Nickal,2.26415094339623,57.1428571428571,0.849056603773585,72.7272727272727,4.24528301886793,20.0,,8.49056603773585
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Brandon Moreno,3.79925756710451,43.1210500729217,3.39663049685894,56.3566318106769,1.73472301541976,45.7627118644068,64.0625,0.513992004568818
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Cameron Saaiman,5.80545548121462,52.0775623268698,2.28512609366958,59.7826086956522,1.38960370560988,100.0,45.4545454545455,0.463201235203294
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Dan Hooker,5.08062594328382,48.8542621448213,4.75653348161093,51.174168297456,0.78640082611804,34.375,80.5194805194805,0.357454920962745
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Denise Gomes,3.90738060781476,61.2244897959184,2.73516642547033,30.0,1.95369030390738,33.3333333333333,33.3333333333333,1.95369030390738
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Dricus Du Plessis,6.94679564691657,55.9941520467836,3.79081015719468,53.4521158129176,2.72067714631197,50.0,40.0,1.08827085852479
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Edgar Chairez,1.66666666666667,65.7894736842105,4.06666666666667,21.7948717948718,0.0,,33.3333333333333,2.0
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Esteban Ribovics,6.03333333333333,54.6827794561934,3.2,50.0,1.0,66.6666666666667,60.0,0.5
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Jalin Turner,5.35852297123229,47.7611940298507,4.37956204379562,39.8230088495575,0.77286389008158,50.0,75.609756097561,1.35251180764277
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Jesus Aguilar,0.866425992779783,80.0,0.649819494584838,25.0,0.0,,0.0,3.24909747292419
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Jimmy Crute,2.78813818404158,50.8361204013378,2.53133598287985,41.7721518987342,5.22775909507796,57.5757575757576,60.0,2.20116172424335
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Kamuela Kirk,2.67002518891688,47.3214285714286,4.20654911838791,49.2401215805471,1.13350125944584,21.4285714285714,35.7142857142857,1.51133501259446
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Marcin Prachnio,5.38616521155138,55.463347164592,3.2505036937542,53.7284894837476,0.0,0.0,54.5454545454545,0.0
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Niko Price,5.4637436762226,42.6488456865128,5.60383966792061,48.3870967741936,0.700479958490076,20.6896551724138,64.2857142857143,0.700479958490076
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Robbie Lawler,4.18947919392829,48.3333333333333,5.18188955770741,58.3017437452616,0.800837477100236,73.9130434782609,64.8148148148148,0.0
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Robert Whittaker,4.47103423764957,42.2006038242201,3.39414761284208,60.1751459549625,0.85297950479801,39.0243902439024,82.8571428571429,0.0
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Shannon Ross,2.36842105263158,42.8571428571429,12.6315789473684,36.0,0.0,,,0.0
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Tatsuro Taira,3.23024054982818,69.8019801980198,1.26002290950745,47.1153846153846,2.40549828178694,41.1764705882353,60.0,2.74914089347079
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Terrence Mitchell,0.947368421052632,42.8571428571429,5.68421052631579,43.75,4.73684210526316,50.0,0.0,0.0
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Val Woodburn,3.15789473684211,22.2222222222222,11.0526315789474,30.0,0.0,,100.0,0.0
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Vitor Petrino,2.89198606271777,50.920245398773,3.06620209059233,38.8888888888889,5.74912891986063,73.3333333333333,68.75,1.56794425087108
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Yair Rodriguez,4.62574044157243,46.2076385153308,4.07108239095315,51.9695044472681,0.726978998384491,28.125,59.3220338983051,0.726978998384491
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Yazmin Jauregui,6.26193724420191,41.0187667560322,4.87039563437926,54.4061302681992,0.0,0.0,100.0,0.0
UFC Fight Night: Strickland vs. Magomedov,2023-07-01,Abus Magomedov,5.59585492227979,50.0,8.39378238341969,57.3684210526316,1.55440414507772,50.0,,0.0
UFC Fight Night: Strickland vs. Magomedov,2023-07-01,Alexandr Romanov,4.062424969988,52.029520295203,2.20408163265306,50.6451612903226,4.32172869147659,54.0540540540541,20.0,0.864345738295318
UFC Fight Night: Strickland vs. Magomedov,2023-07-01,Ariane Lipski,3.9354549529359,39.7644927536232,4.19542805916629,51.8022657054583,0.537875392200807,50.0,78.3783783783784,0.268937696100403
UFC Fight Night: Strickland vs. Magomedov,2023-07-01,Benoit Saint Denis,4.11392405063291,50.3875968992248,6.13924050632911,41.9161676646707,3.79746835443038,29.6296296296296,85.7142857142857,1.89873417721519
UFC Fight Night: Strickland vs. Magomedov,2023-07-01,Blagoy Ivanov,3.24615384615385,40.4990403071017,4.2,53.4923339011925,0.692307692307692,40.0,61.5384615384615,0.115384615384615
